time,open,high,low,close,volume
2025-08-06 17:45:00,1.16297,1.16337,1.16238,1.1627399999999999,1306
2025-08-06 18:00:00,1.16271,1.16394,1.16249,1.16378,1189
2025-08-06 18:15:00,1.16379,1.16453,1.16369,1.16388,1027
2025-08-06 18:30:00,1.16389,1.16399,1.16228,1.16355,1760
2025-08-06 18:45:00,1.16353,1.16469,1.16341,1.16461,1344
2025-08-06 19:00:00,1.16461,1.1648399999999999,1.16412,1.1644700000000001,1024
2025-08-06 19:15:00,1.1645,1.16469,1.16368,1.16412,821
2025-08-06 19:30:00,1.16413,1.16417,1.16352,1.16383,742
2025-08-06 19:45:00,1.16383,1.16383,1.16307,1.16348,1162
2025-08-06 20:00:00,1.16346,1.16453,1.16331,1.16439,1050
2025-08-06 20:15:00,1.16438,1.16488,1.16418,1.1648,890
2025-08-06 20:30:00,1.16482,1.1655,1.16477,1.16549,704
2025-08-06 20:45:00,1.1655,1.1655,1.16478,1.16491,531
2025-08-06 21:00:00,1.16494,1.16597,1.1648100000000001,1.16594,724
2025-08-06 21:15:00,1.16593,1.16609,1.16524,1.16608,559
2025-08-06 21:30:00,1.16607,1.16687,1.16584,1.16675,750
2025-08-06 21:45:00,1.1667399999999999,1.16682,1.16609,1.16626,621
2025-08-06 22:00:00,1.16626,1.16637,1.16618,1.16621,475
2025-08-06 22:15:00,1.16623,1.1663999999999999,1.16601,1.16609,326
2025-08-06 22:30:00,1.16609,1.16618,1.16597,1.16608,365
2025-08-06 22:45:00,1.16608,1.16609,1.16526,1.16566,463
2025-08-06 23:00:00,1.16564,1.16592,1.16526,1.16534,417
2025-08-06 23:15:00,1.16534,1.16561,1.16526,1.16556,366
2025-08-06 23:30:00,1.16556,1.16588,1.16506,1.16552,724
2025-08-06 23:45:00,1.1655,1.1660300000000001,1.16544,1.16599,692
2025-08-07 00:00:00,1.16432,1.16554,1.16432,1.16546,57
2025-08-07 00:15:00,1.16546,1.16564,1.1650800000000001,1.16509,151
2025-08-07 00:30:00,1.16513,1.1653,1.16496,1.16516,74
2025-08-07 00:45:00,1.16516,1.16586,1.16515,1.16568,362
2025-08-07 01:00:00,1.1656900000000001,1.16654,1.16562,1.16646,503
2025-08-07 01:15:00,1.16647,1.1666,1.16618,1.16619,343
2025-08-07 01:30:00,1.16618,1.1663000000000001,1.16607,1.1662,254
2025-08-07 01:45:00,1.1662,1.1663999999999999,1.16612,1.16638,221
2025-08-07 02:00:00,1.16634,1.16634,1.16594,1.16594,198
2025-08-07 02:15:00,1.16594,1.16631,1.16594,1.16611,195
2025-08-07 02:30:00,1.16611,1.16642,1.16598,1.16624,248
2025-08-07 02:45:00,1.16624,1.16635,1.1661,1.16631,390
2025-08-07 03:00:00,1.16632,1.1663999999999999,1.1654,1.16581,743
2025-08-07 03:15:00,1.1657899999999999,1.16583,1.16534,1.16553,506
2025-08-07 03:30:00,1.16553,1.16553,1.1652,1.16521,544
2025-08-07 03:45:00,1.16521,1.16549,1.16509,1.16524,609
2025-08-07 04:00:00,1.16524,1.16552,1.16495,1.16532,501
2025-08-07 04:15:00,1.16534,1.16583,1.165,1.16505,762
2025-08-07 04:30:00,1.16505,1.1657899999999999,1.16504,1.16577,643
2025-08-07 04:45:00,1.16577,1.16629,1.1656900000000001,1.16577,679
2025-08-07 05:00:00,1.16577,1.16652,1.16561,1.16637,591
2025-08-07 05:15:00,1.16637,1.1663999999999999,1.16563,1.16571,448
2025-08-07 05:30:00,1.16571,1.16597,1.16567,1.16573,393
2025-08-07 05:45:00,1.16573,1.16586,1.16565,1.16576,406
2025-08-07 06:00:00,1.16577,1.16589,1.1656,1.16575,453
2025-08-07 06:15:00,1.16574,1.16576,1.16533,1.16572,412
2025-08-07 06:30:00,1.16577,1.16604,1.16567,1.166,463
2025-08-07 06:45:00,1.166,1.16655,1.16593,1.16647,431
2025-08-07 07:00:00,1.16647,1.16728,1.16631,1.16698,442
2025-08-07 07:15:00,1.16697,1.16749,1.16686,1.16724,505
2025-08-07 07:30:00,1.16724,1.16764,1.16715,1.1672500000000001,451
2025-08-07 07:45:00,1.1672500000000001,1.1673,1.16704,1.16714,466
2025-08-07 08:00:00,1.16714,1.1675,1.16699,1.1670099999999999,475
2025-08-07 08:15:00,1.167,1.16713,1.16684,1.1671,496
2025-08-07 08:30:00,1.16711,1.16732,1.16685,1.16697,512
2025-08-07 08:45:00,1.16697,1.16765,1.16693,1.1675200000000001,587
2025-08-07 09:00:00,1.16755,1.16761,1.16681,1.16685,681
2025-08-07 09:15:00,1.16684,1.16764,1.16683,1.1676199999999999,807
2025-08-07 09:30:00,1.16758,1.16775,1.16733,1.1673499999999999,665
2025-08-07 09:45:00,1.1673499999999999,1.16798,1.16733,1.1676,846
2025-08-07 10:00:00,1.16764,1.16782,1.16732,1.16747,902
2025-08-07 10:15:00,1.16747,1.16805,1.16741,1.16784,792
2025-08-07 10:30:00,1.16784,1.16862,1.16754,1.16842,974
2025-08-07 10:45:00,1.16841,1.16913,1.16829,1.16895,1018
2025-08-07 11:00:00,1.1689,1.16989,1.16808,1.16842,1533
2025-08-07 11:15:00,1.16841,1.16842,1.16755,1.16778,1004
2025-08-07 11:30:00,1.16779,1.1688,1.16755,1.16843,1003
